hvdc_code,shipment_invoice_no,vendor,coe,pol,pod,vessel,hs_code,currency,price
HVDC-ADOPT-SIM-0079-A,,SIMENSE,Belgium,Antwerp,Khalifa port,MSC FLAVIA,8504 4013,EUR,21536.67
HVDC-ADOPT-SIM-0079-B,,SIMENSE,Belgium,Antwerp,Khalifa port,MSC FLAVIA,8504 4013,EUR,21536.67
HVDC-ADOPT-SIM-0080-A,,SIMENSE,India,Vishakapatnam,Khalifa port,MSC Sabrina III,8507 9080,EUR,1017.188
HVDC-ADOPT-SIM-0080-B,,SIMENSE,India,Vishakapatnam,Khalifa port,MSC Sabrina III,8507 9080,EUR,1017.188
HVDC-ADOPT-SIM-0080-C,,SIMENSE,India,Vishakapatnam,Khalifa port,MSC Sabrina III,8507 9080,EUR,1461.75
HVDC-ADOPT-SIM-0080-D,,SIMENSE,India,Vishakapatnam,Khalifa port,MSC Sabrina III,8507 9080,EUR,1461.75
HVDC-ADOPT-SIM-0081,,SIMENSE,UAE,Vendor Shop,SHU,Land Transport,,,
HVDC-ADOPT-SIM-0082,,SIMENSE,UAE,Vendor Shop,SHU,Land Transport,,,
HVDC-ADOPT-SIM-0083,,SIMENSE,UAE,Vendor Shop,MIRFA,Land Transport,,,
HVDC-ADOPT-SIM-0084,,SIMENSE,UAE,Vendor Shop,MOSB,Land Transport,,,
HVDC-ADOPT-SIM-0086,,SIMENSE,UAE,Vendor Shop,MOSB,Land Transport,,,
HVDC-ADOPT-SIM-0087,,SIMENSE,UAE,Vendor Shop,SHU,Land Transport,,,
HVDC-ADOPT-SIM-0088,,SIMENSE,Turkey,Istanbul,Abu Dhabi Airport,MB-503,8504 9090,USD,273080.0
HVDC-ADOPT-SIM-0090,,SIMENSE,UAE,Vendor Shop,MOSB,Land Transport,,,
HVDC-ADOPT-SIM-0091,,SIMENSE,UAE,Vendor Shop,SHU,Land Transport,,,
HVDC-ADOPT-SIM-0092,,SIMENSE,SWITZERLAND,Zurich,Abu Dhabi Airport,QR8758,85176200,CHF,1078526.0
HVDC-ADOPT-SIM-0094,,SIMENSE,BELGIUM,Brussels,Abu Dhabi Airport,EK9111T,8544 4991,EUR,30331.94
